[1635447600] LOG ROTATION: DAILY
[1635447600] LOG VERSION: 2.0
[1635447600] CURRENT HOST STATE: API-GW Server DR 172.23.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.38 ms
[1635447600] CURRENT HOST STATE: API-GW Server PROD 172.25.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.02 ms
[1635447600] CURRENT HOST STATE: API-GW-MYSQL DR 172.23.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.72 ms
[1635447600] CURRENT HOST STATE: API-GW-MYSQL PROD 172.25.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.71 ms
[1635447600] CURRENT HOST STATE: API-GW-MYSQL UAT 172.21.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.91 ms
[1635447600] CURRENT HOST STATE: API-Server DR 172.23.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.70 ms
[1635447600] CURRENT HOST STATE: API-Server PROD 172.25.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.94 ms
[1635447600] CURRENT HOST STATE: BOP Server DR 172.23.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.59 ms
[1635447600] CURRENT HOST STATE: BOP Server PROD 172.25.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.39 ms
[1635447600] CURRENT HOST STATE: CDN-Server DR 172.23.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.09 ms
[1635447600] CURRENT HOST STATE: CDN-Server PROD 172.25.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.12 ms
[1635447600] CURRENT HOST STATE: CDN-Server UAT Server 172.21.20.52;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.02 ms
[1635447600] CURRENT HOST STATE: DB Server UAT 172.21.20.60;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.00 ms
[1635447600] CURRENT HOST STATE: DNS-Mail Server Prod 172.25.20.55;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.15 ms
[1635447600] CURRENT HOST STATE: ELK Server UAT 172.21.20.80;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.99 ms
[1635447600] CURRENT HOST STATE: EMI-Widget-Server-Prod 172.25.20.71;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.48 ms
[1635447600] CURRENT HOST STATE: Fortinet Firewall-PROD 172.25.20.90;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.18 ms
[1635447600] CURRENT HOST STATE: GIT Server DR 172.23.20.22;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.85 ms
[1635447600] CURRENT HOST STATE: IVR-Server-prod 172.25.20.44;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.65 ms
[1635447600] CURRENT HOST STATE: Jenkins Server DR 172.23.20.21;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.44 ms
[1635447600] CURRENT HOST STATE: MYSQL-DB Server DR 172.23.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.82 ms
[1635447600] CURRENT HOST STATE: MYSQL-DB Server PROD 172.25.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.18 ms
[1635447600] CURRENT HOST STATE: Middleware Server UAT 172.21.20.70;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.81 ms
[1635447600] CURRENT HOST STATE: Mongo-DB Server DR 172.23.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.55 ms
[1635447600] CURRENT HOST STATE: Mongo-DB Server PROD 172.25.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.92 ms
[1635447600] CURRENT HOST STATE: Nagios Server DR 172.23.20.50;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.12 ms
[1635447600] CURRENT HOST STATE: PBX-Server-Prod 172.25.20.74;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.95 ms
[1635447600] CURRENT HOST STATE: Payment Switch Server- UAT 172.21.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.86 ms
[1635447600] CURRENT HOST STATE: Payment-Switch-Srv-DR 172.23.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1635447600] CURRENT HOST STATE: Payment-Switch-Srv-PROD 172.25.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.06 ms
[1635447600] CURRENT HOST STATE: TMS System 172.25.20.25;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.50 ms
[1635447600] CURRENT HOST STATE: Web Server UAT 172.21.20.40;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.84 ms
[1635447600] CURRENT HOST STATE: Windows DR 172.23.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.65 ms
[1635447600] CURRENT HOST STATE: Windows Dev VM UAT 172.21.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 18.23 ms
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.0GB (27.4%), free 4.8GB (67.2%)
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 299.9MB (4.1%), free 6.5GB (90.6%)
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 93.0MB (0.8%), free 10.0GB (93.9%)
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 48.2MB (1.3%), free 3.4GB (93.1%)
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix crond httpd nrpe
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;JAVA CPU and MEM Load;OK;HARD;1;OK /usr/lib/jvm/java-1.8.0/bin/java CPU: 1.4% MEM: 63.5% over 2 processes
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.60 ms
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 4797 MB - Used: 3427 MB - 71.45% used --- SWAP:::: Used: 552 MB - 7.24% used  :
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 430
[1635447600] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Total Processes;OK;HARD;1;PROCS OK: 50 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Check Traffic;OK;HARD;1;RX Bytes: 21GB, TX Bytes:  4GB: RX Speed:  2Kbps, TX Speed:  2Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;DataBase Sync Backup Status;WARNING;HARD;3;WARNING: File /var/log/sync/sync_DB-backup.log is 8382.21777777778 hours old, threhsold is <=1 hours.
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Disk I/O;OK;HARD;1;DISK IO OK
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Data Partition;WARNING;HARD;3;Warning: /mnt: total 147.4GB, used 122.2GB (82.9%>80%), free 17.7GB (12.0%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 34.7MB (0.5%), free 6.8GB (94.1%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.5GB (61.8%), free 2.4GB (32.8%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 630.1MB (8.5%), free 6.2GB (86.1%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 95.5MB (0.9%), free 10.0GB (93.8%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 53.7MB (1.5%), free 3.4GB (92.9%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix crond mysql nrpe
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MYSQL CPU and MEM Load;OK;HARD;1;OK /usr/sbin/mysqld CPU: .3% MEM: 69.0% over 1 processes
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MYSQLD Performance;OK;HARD;1;MYSQL 8.0.22 OK
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Slave IO Running;CRITICAL;HARD;3;CRITICAL - 172.23.20.83 - Slave_IO_Running No
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Slave SQL Running;CRITICAL;HARD;3;CRITICAL - 172.23.20.83 - Slave_SQL_Running No
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Total Records Status;CRITICAL;HARD;3;Master: 55060724 Slave: 56611160
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql -Service Running;OK;HARD;1;Uptime: 15419272  Threads: 2  Questions: 4178363  Slow queries: 0  Opens: 1445  Flush tables: 3  Open tables: 1366  Queries per second avg: 0.270
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.75 ms
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 7820 MB - Used: 5585 MB - 71.42% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 222
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Total Processes;OK;HARD;1;PROCS OK: 67 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=1.62% system=0.25%, iowait=0.50%, idle=97.62%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Check Traffic;OK;HARD;1;RX Bytes: 586GB, TX Bytes:  3TB: RX Speed: 426Kbps, TX Speed: 51Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Disk I/O;OK;HARD;1;DISK IO OK
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Data Partition;WARNING;HARD;3;Warning: /mnt: total 147.4GB, used 121.9GB (82.7%>80%), free 18.0GB (12.2%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 34.7MB (0.5%), free 6.8GB (94.1%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.5GB (62.5%), free 2.3GB (32.2%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 626.8MB (8.5%), free 6.2GB (86.1%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 2.6GB (24.2%), free 7.5GB (70.5%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 52.9MB (1.4%), free 3.4GB (93.0%)
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd mysql crond nrpe
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MYSQLD Performance;OK;HARD;1;MYSQL 8.0.22 OK
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MYSQLD Total connections;OK;HARD;1;OK: 1/250
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MySql -Service Running;OK;HARD;1;Uptime: 14847182  Threads: 26  Questions: 623866617  Slow queries: 35978  Opens: 8077  Flush tables: 5  Open tables: 3978  Queries per second avg: 42.019
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 18.08 ms
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 15884 MB - Used: 9085 MB - 57.20% used --- SWAP:::: Used: 493 MB - 6.47% used  :
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 233
[1635447600] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Total Processes;OK;HARD;1;PROCS OK: 71 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Apache CPU n MEM load;OK;HARD;1;OK /usr/sbin/httpd CPU: 0% MEM: 1.5% over 8 processes
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.12%, iowait=0.00%, idle=99.75%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Check Traffic;OK;HARD;1;RX Bytes:  8GB, TX Bytes:  7GB: RX Speed:  2Kbps, TX Speed:  2Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Disk I/O;OK;HARD;1;DISK IO OK
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Data Partition;OK;HARD;1;OK: /var/www: total 9.7GB, used 36.0MB (0.4%), free 9.2GB (94.3%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 147.7MB (2.0%), free 6.7GB (92.6%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.7GB (37.7%), free 4.1GB (56.9%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 1.0GB (14.3%), free 5.8GB (80.3%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 346.6MB (3.2%), free 9.8GB (91.5%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 51.7MB (1.4%), free 3.4GB (93.0%)
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd mongod postfix crond httpd nrpe
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;MONGO CPU and MEM Load;OK;HARD;1;OK /usr/bin/mongod CPU: .5% MEM: .8% over 1 processes
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 17.95 ms
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 15884 MB - Used: 538 MB - 3.39% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 239
[1635447600] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Total Processes;OK;HARD;1;PROCS OK: 80 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Check Traffic;OK;HARD;1;RX Bytes: 11GB, TX Bytes: 10GB: RX Speed:  6Kbps, TX Speed:  5Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Disk I/O;OK;HARD;1;DISK IO OK
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD Data Partition;OK;HARD;1;OK: /mnt: total 99.9GB, used 598.0MB (0.6%), free 99.3GB (99.4%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 33.6MB (0.5%), free 6.8GB (94.2%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 1.8GB (25.5%), free 5.0GB (69.1%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 479.2MB (6.5%), free 6.4GB (88.1%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 82.4MB (0.8%), free 10.0GB (94.0%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 49.9MB (1.4%), free 3.4GB (93.0%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd crond nrpe
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.64 ms
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 5804 MB - Used: 966 MB - 16.65% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 136
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Total Processes;OK;HARD;1;PROCS OK: 66 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.12%, iowait=0.00%, idle=99.75%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Check Traffic;OK;HARD;1;RX Bytes: 37GB, TX Bytes: 49GB: RX Speed:  7Kbps, TX Speed: 10Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Disk I/O;OK;HARD;1;DISK IO OK
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD Data Partition;OK;HARD;1;OK: /mnt: total 99.9GB, used 600.5MB (0.6%), free 99.3GB (99.4%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 33.6MB (0.5%), free 6.8GB (94.2%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 1.8GB (25.5%), free 5.0GB (69.1%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 480.8MB (6.5%), free 6.4GB (88.1%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 86.2MB (0.8%), free 10.0GB (93.9%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 51.0MB (1.4%), free 3.4GB (93.0%)
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd crond nrpe
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 18.30 ms
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 11852 MB - Used: 950 MB - 8.02% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 155
[1635447600] CURRENT SERVICE STATE: Mongo-DB Server PROD 172.25.20.42;Total Processes;OK;HARD;1;PROCS OK: 67 processes with STATE = RSZDT
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Apache CPU n MEM load;OK;HARD;1;OK /usr/sbin/httpd CPU: 0% MEM: 3.9% over 9 processes
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=12.00% system=16.00%, iowait=0.00%, idle=72.00%, nice=0.00%, steal=0.00%
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Check Traffic;OK;HARD;1;RX Bytes:  1GB, TX Bytes: 212MB: RX Speed: 125Kbps, TX Speed: 50Kbps: OK bandwidth utilization
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Current Load;OK;HARD;1;OK - load average: 0.19, 0.23, 0.23
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Disk I/O;CRITICAL;SOFT;2;DISK IO CRITICAL
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;HD Home Partition;OK;HARD;1;OK: /home: total 18.0GB, used 1.9GB (10.3%), free 15.3GB (85.2%)
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.1GB (29.1%), free 4.7GB (65.5%)
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.3MB (0.6%), free 3.4GB (93.8%)
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 3.0GB (41.8%), free 3.8GB (52.8%)
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 19.8MB (0.5%), free 3.4GB (93.9%)
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix npcd crond httpd nagios nrpe
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;Nagios CPU and MEM Load;OK;HARD;1;OK /usr/local/pnp4nagios/bin/npcd CPU: .8% MEM: .2% over 13 processes
[1635447600] CURRENT SERVICE STATE: Nagios Server DR 172.23.20.50;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.14 ms
